ID,TYPE,DOMAINE,CRITIQUE_ARGENT,OWNER,FR_ACTUEL,FR_MARCHE,VARIABLES,VARIABLES_IMPLICITES,FR_STT_VARIANTS,DIOULA,BAOULE,AGNI,BETE,ADIOUKROU,EBRIE,ATTIE,ABOURE,SENOUFO_VARIANTE,WE,DAN,ABRON,KOULANGO,LOBI,DIDA,GOURO,AVIKAM,ABIDJI,ALLADIAN,STATUT_LINGUISTIQUE,AUDIO_STATUS,STATUT_INTEGRATION,SOURCE,NOTES
CLIP_UI_124,TTS_OUTPUT,moteur_vocal,non,manus,Toutes les commandes,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-124.mp3) ; components/producteur/CommandesProducteurPage.tsx:650,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_125,TTS_OUTPUT,moteur_vocal,non,manus,Trop de tentatives incorrectes. Réessaie dans 5 minutes.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-125.mp3) ; components/marchand/PinConfirmModal.tsx:79,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_126,TTS_OUTPUT,moteur_vocal,non,manus,Tu vas être redirigé vers Wave pour confirmer le paiement,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-126.mp3) ; components/wallet/RechargeWalletModal.tsx:143,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_127,TTS_OUTPUT,moteur_vocal,non,manus,Téléchargement de la carte,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-127.mp3) ; components/shared/ProfilUnifieModal.tsx:588,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_128,TTS_OUTPUT,moteur_vocal,non,manus,Vente confirmée,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-128.mp3) ; services/tataVoice.ts (clé vente_enregistree) ; components/marchand/MesCommandes.tsx:178,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_129,TTS_OUTPUT,moteur_vocal,non,manus,Vente refusée,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-129.mp3) ; services/tataVoice.ts (clé vente_refusee) ; components/marchand/MesCommandes.tsx:188,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_130,TTS_OUTPUT,moteur_vocal,non,manus,Verso de la carte,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-130.mp3) ; components/shared/ProfilUnifieModal.tsx:587,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_131,TTS_OUTPUT,moteur_vocal,non,manus,Voici tes céréales en production,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-131.mp3) ; components/producteur/Stocks.tsx:334,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_132,TTS_OUTPUT,moteur_vocal,non,manus,Voici tes fruits en production,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-132.mp3) ; components/producteur/Stocks.tsx:330,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_133,TTS_OUTPUT,moteur_vocal,non,manus,Voici tes légumes en production,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-133.mp3) ; components/producteur/Stocks.tsx:326,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_134,TTS_OUTPUT,moteur_vocal,non,manus,Voici tes tubercules en production,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-134.mp3) ; components/producteur/Stocks.tsx:338,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_135,TTS_OUTPUT,moteur_vocal,non,manus,Voici tous tes produits en production,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-135.mp3) ; components/producteur/Stocks.tsx:342,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_136,TTS_OUTPUT,moteur_vocal,non,manus,Votre besoin a été soumis à la coopérative,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-136.mp3) ; components/marchand/BesoinMarchand.tsx:55,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_137,TTS_OUTPUT,moteur_vocal,non,manus,À bientôt sur Jùlaba,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-137.mp3) ; components/layout/Sidebar.tsx:64,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
GUIDAGE_001,TTS_OUTPUT,guidage,non,manus,J'ai remarqué que tu préfères me parler. Veux-tu que Julaba s'adapte ?,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,utils/accessMode.ts:100,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
GUIDAGE_002,TTS_OUTPUT,guidage,non,manus,J'ai remarqué que tu préfères le clavier. Veux-tu que Julaba s'adapte ?,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,utils/accessMode.ts:97,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INT_ENCAISSER,STT_INPUT,caisse,OUI,manus,encaisse | on encaisse | encaisser | termine la vente | finis la vente,,,,[mots] encaisse | encaisser | encaissement | encaissons ; [motifs] \b(termine|terminer|finis|finir) (la )?vente\b,,,,,,,,,,,,,,,,,,,,field_validated,,action=encaisser,voice-offline/grammaireEncaissement.ts (ENCAISSER),"PRÉPARE l'encaissement, n'écrit jamais d'argent. Différé après une vente : « encaisse deux tomates à 500 » reste une vente. — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_COMBIEN_DOIT,STT_INPUT,caisse,OUI,manus,combien elle doit | elle doit combien | ça fait combien | c'est combien | le total | total,,,,[motifs] \bcombien (elle|il|la cliente|le client) doi(t|s)\b | \belle doit combien\b | \bil doit combien\b | \bca fait combien\b | \bc'est combien\b | \b(le |mon |)total\b,,,,,,,,,,,,,,,,,,,,field_validated,,action=combien_doit,voice-offline/grammaireEncaissement.ts (COMBIEN_DOIT),"Lecture seule. — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_OUI_VALIDE,STT_INPUT,caisse,OUI,manus,oui valide | oui je valide | ouais valide | ouais je valide | valide oui | oui c'est bon valide | oui on valide | oui valide ca,,,,[phrase entière] oui valide | oui je valide | ouais valide | ouais je valide | valide oui | oui c'est bon valide | oui on valide | oui valide ca,,,,,,,,,,,,,,,,,,,,field_validated,,action=oui_valide,voice-offline/grammaireEncaissement.ts (REPONSES_VALIDATION),"LISTE BLANCHE FERMÉE : phrase ENTIÈRE normalisée, réponses autonomes, jamais « oui valide » au milieu d'autre chose. Même sévérité exigée dans toutes les langues (validateCriticalMessages). — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_ANNULER_VALIDATION,STT_INPUT,caisse,OUI,manus,"non | annule | attends | arrête | pas encore | laisse | non, pas valide",,,,[mots] non | annule | annuler | attends | attend | arrete | arreter | pas encore | laisse,,,,,,,,,,,,,,,,,,,,field_validated,,action=annuler_validation,voice-offline/grammaireEncaissement.ts (ANNULATION),"Testée AVANT la validation : le doute profite au refus. — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_VENTE,STT_INPUT,vente,OUI,manus,j'ai vendu dix tomates à deux mille francs | vends 3 tomates à 500 francs | un tas de piment | vendu vingt bananes plantain à cinq cents francs,,,,[mots] vendu | vendue | vendus | vendues | vente | vends,,,,,,,,,,,,,,,,,,,,field_validated,,action=vendre,voice-offline/vocabulaire.ts (INTENTIONS_MAP → vente),"Ajoute au panier ; l'argent n'est écrit qu'à l'encaissement. — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_DEPENSE,STT_INPUT,depense,OUI,manus,j'ai acheté trois sacs de riz à six mille francs | j'ai dépensé deux mille francs pour le piment | j'ai payé quatre mille francs pour le poulet,,,,[mots] acheté | achetée | achetés | achetées | achète | achete | acheter | pris | prise | dépensé | dépensée | depensé | depense | dépense | payé | payée | payés | payer,,,,,,,,,,,,,,,,,,,,field_validated,,action=depense,voice-offline/vocabulaire.ts (INTENTIONS_MAP → depense),"Exige un montant ; confirmée par oui/non (INT_OUI / INT_NON). — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_SOLDE,STT_INPUT,questions_caisse,non,manus,combien il me reste en caisse | solde de la journée,,,,[mots] solde | reste,,,,,,,,,,,,,,,,,,,,field_validated,,action=solde,voice-offline/vocabulaire.ts (INTENTIONS_MAP → solde),"Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_CREDIT,STT_INPUT,credit,OUI,manus,elle doit | crédit | dette,,,,[mots] crédit | credit | dette | dettes | doit | dois | doivent,,,,,,,,,,,,,,,,,,,,field_validated,,action=credit,voice-offline/vocabulaire.ts (INTENTIONS_MAP → credit),"Reconnu par le parseur, non traité localement (crédit désactivé en pilote). — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_REMBOURSEMENT,STT_INPUT,credit,OUI,manus,elle a remboursé | remboursement,,,,[mots] remboursé | remboursée | rembourser | remboursement,,,,,,,,,,,,,,,,,,,,field_validated,,action=remboursement,voice-offline/vocabulaire.ts (INTENTIONS_MAP → remboursement),"Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_RECETTE,STT_INPUT,questions_caisse,non,manus,ma recette | mon bénéfice | j'ai gagné,,,,[mots] recette | bénéfice | benefice | gagné | gagnée,,,,,,,,,,,,,,,,,,,,field_validated,,action=recette,voice-offline/vocabulaire.ts (INTENTIONS_MAP → recette),"Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_REAPPRO,STT_INPUT,stock,non,manus,j'ai reçu | c'est arrivé | épuisé,,,,[mots] reçu | recu | reçue | arrivé | arrivés | arrivée | arrivées | épuisé | epuise,,,,,,,,,,,,,,,,,,,,field_validated,,action=reappro,voice-offline/vocabulaire.ts (INTENTIONS_MAP → reappro),"Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_OUI,STT_INPUT,moteur_vocal,OUI,manus,oui | ouais | voilà | exact | d'accord | ok | c'est bon | c'est ça,,,,,,,,,,,,,,,,,,,,,,,,,,action=oui,"hooks/useVoiceCore.ts (interpretYesNo, OUI)","Fichier de l'agent E : non migré. Le NON est testé d'abord. — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_NON,STT_INPUT,moteur_vocal,OUI,manus,non | pas ça | faux | annule | efface | recommence,,,,,,,,,,,,,,,,,,,,,,,,,,action=non,"hooks/useVoiceCore.ts (interpretYesNo, NON)","Fichier de l'agent E : non migré. — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_LIGNE_CONFIRMATION,STT_INPUT,vente,OUI,manus,oui | c'est bon | c'est ça | exact | d'accord | parfait,,,,[mots] oui | c'est bon | c'est ca | c'est exact | voila | exact | ok | okay | d'accord | daccord | parfait | bon,,,,,,,,,,,,,,,,,,,,field_validated,,action=confirmation,services/grammaireCorrection.ts (MOTS_CONFIRME),"Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_LIGNE_REFUS,STT_INPUT,vente,non,manus,non | pas ça | c'est faux | pas bon,,,,[mots] non | pas ca | c'est pas ca | c'est faux | faux | pas bon | c'est pas bon | errone | erreur,,,,,,,,,,,,,,,,,,,,field_validated,,action=refus,services/grammaireCorrection.ts (MOTS_REFUS),"« Non » n'est JAMAIS une nouvelle vente : il ouvre la correction. — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_LIGNE_ANNULATION,STT_INPUT,vente,non,manus,annule | recommence | oublie | laisse tomber,,,,[mots] annule | annuler | recommence | recommencer | oublie | oublier | laisse tomber,,,,,,,,,,,,,,,,,,,,field_validated,,action=annulation,services/grammaireCorrection.ts (MOTS_ANNULE),"Annule l'ÉTAPE (la ligne), pas le panier. — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_LIGNE_SUPPRESSION,STT_INPUT,vente,non,manus,enlève | retire | supprime | jette,,,,[mots] enleve | enlever | retire | retirer | supprime | supprimer | jette | jeter,,,,,,,,,,,,,,,,,,,,field_validated,,action=suppression,services/grammaireCorrection.ts (MOTS_SUPPRIME),"Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_LIGNE_ARTICLE_SUIVANT,STT_INPUT,vente,non,manus,j'ajoute | autre chose | encore un | et aussi,,,,[mots] j'ajoute | autre chose | autre article | encore un | un autre | aussi | et aussi | ajoute autre,,,,,,,,,,,,,,,,,,,,field_validated,,action=article-suivant,services/grammaireCorrection.ts (MOTS_SUIVANT),"Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_LIGNE_ENCAISSER,STT_INPUT,vente,OUI,manus,encaisse | termine | fini | c'est tout | c'est fini,,,,[mots] encaisse | encaisser | termine | terminer | fini | finir | c'est tout | c'est fini | termine la,,,,,,,,,,,,,,,,,,,,field_validated,,action=encaisser,services/grammaireCorrection.ts (MOTS_ENCAISSE),"Plus large que INT_ENCAISSER : ne vaut qu'en état « confirmation de ligne attendue ». — Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
INT_LIGNE_CORRECTION_QUANTITE,STT_INPUT,vente,OUI,manus,"non, deux | c'est deux tas",,,,,,,,,,,,,,,,,,,,,,,,,,action=correction-quantite,services/grammaireCorrection.ts (nombre nu),"Cellules Manus : FR_STT_VARIANTS (propositions), colonnes de langues (variantes séparées par |), STATUT_LINGUISTIQUE, NOTES. Une variante d'argent n'est activée qu'après validation explicite (finance). FR_ACTUEL = les variantes fr-ci telles que le moteur les compare (forme normalisée : minuscules, sans accents, sans ponctuation)."
